Record ID,Year,Plot,Quadrat,Species Name,Score,Treatment,Fenced,Gap,Life Form,Shade Tolerant,Weed,Abundance
6689,0,4,3,Bulbine bulbosa,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
6690,0,4,3,Conyza sumatrensis,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
6692,0,4,3,Geranium sp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1456,3,4,3,Hypericum gramineum,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1451,3,4,3,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1452,3,4,3,Comesperma volubile,0.5,Control,False,True,Climber,True,False,0.5
1453,3,4,3,Dichondra repens,2.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,7.5
1454,3,4,3,Diuris sulphurea,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1455,3,4,3,Hydrocotyle spp,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1457,3,4,3,Lagenophora spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1458,3,4,3,Lomandra longifolia,4.0,Control,False,True,Large Forb/Herb,True,False,25.0
1459,3,4,3,Poa spp,1.0,Control,False,True,Medium Tufted grass/sedge,False,False,3.0
1460,3,4,3,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1461,3,4,3,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1463,3,4,3,Sonchus spp,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
1450,3,4,3,Aira spp.,1.0,Control,False,True,Small Non-tufted grass/sedge,False,True,3.0
1787,3,4,3,Dichondra repens,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,3.0
1785,3,4,3,Rytidosperma spp.,1.0,Control,False,True,Small Tufted grass/sedge,False,False,3.0
1786,3,4,3,Bulbine bulbosa,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1790,3,4,3,Hydrocotyle spp,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1791,3,4,3,Lagenophora spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1793,3,4,3,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
1794,3,4,3,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1795,3,4,3,Wahlenbergia spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1792,3,4,3,Lomandra longifolia,9.0,Control,False,True,Large Forb/Herb,True,False,75.0
1789,3,4,3,Geranium spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12002,6,4,4,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
12003,6,4,4,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
12001,6,4,4,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
12004,6,4,4,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12000,6,4,4,Lomandra longifolia,6.0,Control,False,True,Large Forb/Herb,True,False,45.0
11991,6,4,4,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
11999,6,4,4,Hypochaeris radicata,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
11993,6,4,4,Cerastium glomeratum,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
11992,6,4,4,Anagallis arvensis,4.0,Control,False,True,Medium Forb/Herb,False,True,25.0
11994,6,4,4,Cotula australis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
11995,6,4,4,Crassula sieberiana,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
11998,6,4,4,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
11997,6,4,4,Hydrocotyle foveolata,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
11996,6,4,4,Dichondra repens,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
6715,0,4,4,Medicago spp.,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
6712,0,4,4,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6710,0,4,4,Lomandra filiformis,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
6711,0,4,4,Lomandra longifolia,4.0,Control,False,True,Large Forb/Herb,True,False,25.0
6709,0,4,4,Hypochaeris spp,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
6713,0,4,4,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
6714,0,4,4,Wahlenbergia spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6703,0,4,4,Rytidosperma spp.,1.0,Control,False,True,Small Tufted grass/sedge,False,False,3.0
6702,0,4,4,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
6705,0,4,4,Cotula australis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6706,0,4,4,Crassula spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
6707,0,4,4,Dichondra repens,2.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,7.5
6708,0,4,4,Euchiton spp,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6704,0,4,4,Conyza sumatrensis,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
1470,3,4,4,Cerastium glomeratum,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1479,3,4,4,Lomandra longifolia,4.0,Control,False,True,Large Forb/Herb,True,False,25.0
1478,3,4,4,Lagenophora spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1477,3,4,4,Hypericum gramineum,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1476,3,4,4,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
1473,3,4,4,Dichondra repens,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
1469,3,4,4,Rytidosperma spp.,1.0,Control,False,True,Small Tufted grass/sedge,False,False,3.0
1471,3,4,4,Comesperma volubile,0.5,Control,False,True,Climber,True,False,0.5
1468,3,4,4,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
1472,3,4,4,Daucus glochidiatus,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1481,3,4,4,Senecio spp,1.0,Control,False,True,Large Forb/Herb,False,False,3.0
1475,3,4,4,Geranium spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1480,3,4,4,Microlaena stipoides,1.0,Control,False,True,Medium Non-tufted grass/sedge,True,False,3.0
1482,3,4,4,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1483,3,4,4,Vulpia sp.,0.5,Control,False,True,Small Tufted grass/sedge,False,True,0.5
1806,3,4,4,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
1805,3,4,4,Geranium spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1804,3,4,4,Dichondra repens,2.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,7.5
1803,3,4,4,Cotula australis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1801,3,4,4,Cerastium glomeratum,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1807,3,4,4,Hypochaeris spp,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1800,3,4,4,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1799,3,4,4,Acrotriche serrulata,0.5,Control,False,True,Prostrate Shrub,True,False,0.5
1808,3,4,4,Lomandra longifolia,5.0,Control,False,True,Large Forb/Herb,True,False,35.0
1809,3,4,4,Luzula meridionalis,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1810,3,4,4,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
1811,3,4,4,Pimelea humilis,0.5,Control,False,True,Small Shrub,False,False,0.5
1812,3,4,4,Sonchus spp,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
1813,3,4,4,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12013,6,4,5,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
12014,6,4,5,Hypochaeris glabra,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
12015,6,4,5,Lagenophora spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
12016,6,4,5,Lomandra longifolia,7.0,Control,False,True,Large Forb/Herb,True,False,55.0
12017,6,4,5,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
12019,6,4,5,Senecio phelleus,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
12012,6,4,5,Glycine clandestina,0.5,Control,False,True,Climber,True,False,0.5
12018,6,4,5,Rytidosperma geniculata,0.5,Control,False,True,Small Tufted grass/sedge,True,False,0.5
12011,6,4,5,Geranium sp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12010,6,4,5,Crassula sieberiana,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
6731,0,4,5,Luzula meridionalis,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
6736,0,4,5,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6735,0,4,5,Pteridium esculentum,0.5,Control,False,True,Non-tufted Ground Fern,False,False,0.5
6734,0,4,5,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6733,0,4,5,Poa spp,2.0,Control,False,True,Medium Tufted grass/sedge,False,False,7.5
6740,0,4,5,Dipodium spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6732,0,4,5,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
6737,0,4,5,Tricoryne elatior,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6738,0,4,5,Wahlenbergia spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6728,0,4,5,Lagenophora spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
6741,0,4,5,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
6739,0,4,5,Imperata cylindrica,0.5,Control,False,True,Medium Tufted grass/sedge,False,False,0.5
6720,0,4,5,Arthropodium spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6730,0,4,5,Lomandra longifolia,6.0,Control,False,True,Large Forb/Herb,True,False,45.0
6719,0,4,5,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
6729,0,4,5,Lomandra filiformis,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
6721,0,4,5,Bulbine bulbosa,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
6722,0,4,5,Centaurium erythraea,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
6723,0,4,5,Dichondra repens,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
6727,0,4,5,Hypochaeris spp,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
6724,0,4,5,Euchiton spp,1.0,Control,False,True,Medium Forb/Herb,False,False,3.0
6726,0,4,5,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
6725,0,4,5,Glycine clandestina,0.5,Control,False,True,Climber,True,False,0.5
1819,3,4,5,Centaurium erythraea,1.0,Control,False,True,Medium Forb/Herb,False,True,3.0
1824,3,4,5,Hydrocotyle spp,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1823,3,4,5,Glycine clandestina,1.0,Control,False,True,Climber,True,False,3.0
1822,3,4,5,Geranium spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1820,3,4,5,Conyza sumatrensis,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
1825,3,4,5,Lagenophora spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1818,3,4,5,Arthropodium spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1821,3,4,5,Euchiton involucratis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1829,3,4,5,Poa spp,1.0,Control,False,True,Medium Tufted grass/sedge,False,False,3.0
1831,3,4,5,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1488,3,4,5,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
1830,3,4,5,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1828,3,4,5,Luzula meridionalis,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1827,3,4,5,Lomandra longifolia,5.0,Control,False,True,Large Forb/Herb,True,False,35.0
1826,3,4,5,Lomandra filiformis,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1495,3,4,5,Hydrocotyle spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
1489,3,4,5,Astroloma humifusum,0.5,Control,False,True,Prostrate Shrub,True,False,0.5
1490,3,4,5,Rytidosperma spp.,1.0,Control,False,True,Small Tufted grass/sedge,False,False,3.0
1491,3,4,5,Bulbine bulbosa,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1492,3,4,5,Centaurium erythraea,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1493,3,4,5,Cerastium glomeratum,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1494,3,4,5,Glycine clandestina,0.5,Control,False,True,Climber,True,False,0.5
1501,3,4,5,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1496,3,4,5,Hypericum gramineum,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1500,3,4,5,Pteridium esculentum,0.5,Control,False,True,Non-tufted Ground Fern,False,False,0.5
1499,3,4,5,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1498,3,4,5,Lomandra longifolia,6.0,Control,False,True,Large Forb/Herb,True,False,45.0
1497,3,4,5,Lagenophora spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12033,6,4,6,Rytidosperma caespitosum,1.0,Control,False,True,Small Tufted grass/sedge,False,False,3.0
12034,6,4,6,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
12035,6,4,6,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12032,6,4,6,Lomandra longifolia,9.0,Control,False,True,Large Forb/Herb,True,False,75.0
12024,6,4,6,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
12031,6,4,6,Lagenophora spp,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
12025,6,4,6,Arthropodium milleflorum,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
12026,6,4,6,Arthropodium strictum,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
12027,6,4,6,Cotula australis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
12028,6,4,6,Crassula sieberiana,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
12029,6,4,6,Dichondra repens,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
12030,6,4,6,Euchiton involucratis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6760,0,4,6,Wahlenbergia spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6759,0,4,6,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
6755,0,4,6,Oxalis sp (weed),0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,True,0.5
6756,0,4,6,Poa spp,1.0,Control,False,True,Medium Tufted grass/sedge,False,False,3.0
6757,0,4,6,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6758,0,4,6,Pteridium esculentum,0.5,Control,False,True,Non-tufted Ground Fern,False,False,0.5
6754,0,4,6,Oxalis sp 2.,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6753,0,4,6,Microlaena stipoides,0.5,Control,False,True,Medium Non-tufted grass/sedge,True,False,0.5
6745,0,4,6,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
6746,0,4,6,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
6751,0,4,6,Lomandra filiformis,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
6747,0,4,6,Conyza sumatrensis,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
6752,0,4,6,Lomandra longifolia,6.0,Control,False,True,Large Forb/Herb,True,False,45.0
6750,0,4,6,Hypericum gramineum,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6749,0,4,6,Euchiton spp,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
6748,0,4,6,Dichondra repens,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,0.5
1846,3,4,6,Oxalis sp 2.,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1837,3,4,6,Arthropodium spp,1.0,Control,False,True,Large Forb/Herb,False,False,3.0
1836,3,4,6,Aira spp.,0.5,Control,False,True,Small Non-tufted grass/sedge,False,True,0.5
1845,3,4,6,Luzula meridionalis,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1529,3,4,6,Senecio spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1520,3,4,6,Hydrocotyle spp,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1519,3,4,6,Glycine clandestina,0.5,Control,False,True,Climber,True,False,0.5
1517,3,4,6,Dipodium spp,0.5,Control,False,True,Large Forb/Herb,False,False,0.5
1516,3,4,6,Crassula spp,0.5,Control,False,True,Prostrate or Mat-forming Forb/Herb,False,False,0.5
1528,3,4,6,Pteridium esculentum,0.5,Control,False,True,Non-tufted Ground Fern,False,False,0.5
1527,3,4,6,Poranthera microphylla,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1514,3,4,6,Bulbine bulbosa,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1513,3,4,6,Briza minor,0.5,Control,False,True,Small Tufted grass/sedge,False,True,0.5
1512,3,4,6,Aira spp.,1.0,Control,False,True,Small Non-tufted grass/sedge,False,True,3.0
1523,3,4,6,Lomandra longifolia,6.0,Control,False,True,Large Forb/Herb,True,False,45.0
1521,3,4,6,Hypericum gramineum,1.0,Control,False,True,Medium Forb/Herb,False,False,3.0
1522,3,4,6,Lagenophora spp,1.0,Control,False,True,Medium Forb/Herb,True,False,3.0
1515,3,4,6,Centaurium erythraea,0.5,Control,False,True,Medium Forb/Herb,False,True,0.5
1847,3,4,6,Poa spp,1.0,Control,False,True,Medium Tufted grass/sedge,False,False,3.0
1838,3,4,6,Rytidosperma spp.,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1839,3,4,6,Conyza sumatrensis,0.5,Control,False,True,Large Forb/Herb,False,True,0.5
1840,3,4,6,Cotula australis,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1841,3,4,6,Dichondra repens,1.0,Control,False,True,Prostrate or Mat-forming Forb/Herb,True,False,3.0
1842,3,4,6,Hypericum gramineum,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1843,3,4,6,Lomandra longifolia,0.5,Control,False,True,Large Forb/Herb,True,False,0.5
1844,3,4,6,Lomandra filiformis,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1850,3,4,6,Stellaria spp.,0.5,Control,False,True,Medium Forb/Herb,True,False,0.5
1525,3,4,6,Microlaena stipoides,1.0,Control,False,True,Medium Non-tufted grass/sedge,True,False,3.0
1524,3,4,6,Luzula meridionalis,0.5,Control,False,True,Small Tufted grass/sedge,False,False,0.5
1526,3,4,6,Oxalis sp 2.,0.5,Control,False,True,Medium Forb/Herb,False,False,0.5
1849,3,4,6,Senecio spp,1.0,Control,False,True,Large Forb/Herb,False,False,3.0
1848,3,4,6,Pteridium esculentum,0.5,Control,False,True,Non-tufted Ground Fern,False,False,0.5
12051,6,4,7,Stellaria spp.,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
12049,6,4,7,Microlaena stipoides,0.5,Control,False,False,Medium Non-tufted grass/sedge,True,False,0.5
12050,6,4,7,Rytidosperma caespitosum,0.5,Control,False,False,Small Tufted grass/sedge,False,False,0.5
12052,6,4,7,Wahlenbergia spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
12048,6,4,7,Lomandra longifolia,7.0,Control,False,False,Large Forb/Herb,True,False,55.0
12047,6,4,7,Hypochaeris radicata,0.5,Control,False,False,Medium Forb/Herb,False,True,0.5
12040,6,4,7,Aira spp.,1.0,Control,False,False,Small Non-tufted grass/sedge,False,True,3.0
12041,6,4,7,Arthropodium milleflorum,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
12043,6,4,7,Cotula australis,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
12044,6,4,7,Crassula sieberiana,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
12045,6,4,7,Dichondra repens,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
12046,6,4,7,Hypericum gramineum,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
12042,6,4,7,Arthropodium strictum,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6771,0,4,7,Senecio spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6774,0,4,7,Dipodium spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6772,0,4,7,Wahlenbergia spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6773,0,4,7,Rytidosperma spp.,0.5,Control,False,False,Small Tufted grass/sedge,False,False,0.5
6764,0,4,7,Austrostipa spp,0.5,Control,False,False,Large Tufted grass/sedge,False,False,0.5
6765,0,4,7,Conyza sumatrensis,0.5,Control,False,False,Large Forb/Herb,False,True,0.5
6766,0,4,7,Hypericum gramineum,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
6767,0,4,7,Lomandra filiformis,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
6768,0,4,7,Lomandra longifolia,6.0,Control,False,False,Large Forb/Herb,True,False,45.0
6769,0,4,7,Microlaena stipoides,0.5,Control,False,False,Medium Non-tufted grass/sedge,True,False,0.5
6770,0,4,7,Poa spp,0.5,Control,False,False,Medium Tufted grass/sedge,False,False,0.5
1546,3,4,7,Senecio spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
1536,3,4,7,Dianella revoluta s.l.,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
1547,3,4,7,Sonchus spp,0.5,Control,False,False,Large Forb/Herb,False,True,0.5
1539,3,4,7,Hydrocotyle spp,1.0,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1534,3,4,7,Aira spp.,1.0,Control,False,False,Small Non-tufted grass/sedge,False,True,3.0
1535,3,4,7,Bulbine bulbosa,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
1872,3,4,7,Wahlenbergia spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
1537,3,4,7,Dichondra repens,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
1538,3,4,7,Glycine clandestina,0.5,Control,False,False,Climber,True,False,0.5
1540,3,4,7,Hypericum gramineum,1.0,Control,False,False,Medium Forb/Herb,False,False,3.0
1541,3,4,7,Lomandra longifolia,5.0,Control,False,False,Large Forb/Herb,True,False,35.0
1542,3,4,7,Luzula meridionalis,0.5,Control,False,False,Small Tufted grass/sedge,False,False,0.5
1543,3,4,7,Microlaena stipoides,4.0,Control,False,False,Medium Non-tufted grass/sedge,True,False,25.0
1544,3,4,7,Poa spp,1.0,Control,False,False,Medium Tufted grass/sedge,False,False,3.0
1545,3,4,7,Poranthera microphylla,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
1858,3,4,7,Austrostipa spp,0.5,Control,False,False,Large Tufted grass/sedge,False,False,0.5
1862,3,4,7,Hydrocotyle spp,1.0,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,3.0
1861,3,4,7,Dichondra repens,1.0,Control,False,False,Prostrate or Mat-forming Forb/Herb,True,False,3.0
1860,3,4,7,Cotula australis,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
1859,3,4,7,Arthropodium spp,1.0,Control,False,False,Large Forb/Herb,False,False,3.0
1863,3,4,7,Hypericum gramineum,1.0,Control,False,False,Medium Forb/Herb,False,False,3.0
1857,3,4,7,Rytidosperma spp.,0.5,Control,False,False,Small Tufted grass/sedge,False,False,0.5
1855,3,4,7,Aira spp.,1.0,Control,False,False,Small Non-tufted grass/sedge,False,True,3.0
1869,3,4,7,Senecio spp,1.0,Control,False,False,Large Forb/Herb,False,False,3.0
1871,3,4,7,Tricoryne elatior,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
1870,3,4,7,Stellaria spp.,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
1868,3,4,7,Poa spp,0.5,Control,False,False,Medium Tufted grass/sedge,False,False,0.5
1867,3,4,7,Microlaena stipoides,1.0,Control,False,False,Medium Non-tufted grass/sedge,True,False,3.0
1866,3,4,7,Lomandra longifolia,6.0,Control,False,False,Large Forb/Herb,True,False,45.0
1865,3,4,7,Lagenophora spp,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
1864,3,4,7,Hypochaeris spp,0.5,Control,False,False,Medium Forb/Herb,False,True,0.5
12067,6,4,8,Wahlenbergia gracilis,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
12063,6,4,8,Microlaena stipoides,0.5,Control,False,False,Medium Non-tufted grass/sedge,True,False,0.5
12064,6,4,8,Poa sp (green hairy),0.5,Control,False,False,Medium Non-tufted grass/sedge,False,False,0.5
12065,6,4,8,Rytidosperma spp.,0.5,Control,False,False,Small Tufted grass/sedge,False,False,0.5
12066,6,4,8,Solanum nigrum,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
12062,6,4,8,Lomandra longifolia,7.0,Control,False,False,Large Forb/Herb,True,False,55.0
12060,6,4,8,Hydrocotyle spp,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
12061,6,4,8,Lagenophora spp,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
12057,6,4,8,Bulbine bulbosa,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
12058,6,4,8,Crassula sieberiana,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
12059,6,4,8,Dichondra repens,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,True,False,0.5
6792,0,4,8,Wahlenbergia spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6791,0,4,8,Senecio spp,0.5,Control,False,False,Large Forb/Herb,False,False,0.5
6786,0,4,8,Hypericum gramineum,0.5,Control,False,False,Medium Forb/Herb,False,False,0.5
6787,0,4,8,Lagenophora spp,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
6788,0,4,8,Lomandra longifolia,6.0,Control,False,False,Large Forb/Herb,True,False,45.0
6789,0,4,8,Microlaena stipoides,0.5,Control,False,False,Medium Non-tufted grass/sedge,True,False,0.5
6790,0,4,8,Poa spp,1.0,Control,False,False,Medium Tufted grass/sedge,False,False,3.0
6785,0,4,8,Hydrocotyle spp,0.5,Control,False,False,Prostrate or Mat-forming Forb/Herb,False,False,0.5
6784,0,4,8,Geranium sp.,0.5,Control,False,False,Medium Forb/Herb,True,False,0.5
