Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Control,4,26,False,False,False,Small Non-tufted grass/sedge,3,0.5
Control,4,26,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,26,False,False,False,Small Tufted grass/sedge,0,3.0
Control,4,26,False,False,False,Small Tufted grass/sedge,3,3.0
Control,4,26,False,False,False,Small Tufted grass/sedge,6,0.0
Control,4,26,False,False,True,Climber,0,0.5
Control,4,26,False,False,True,Climber,3,3.0
Control,4,26,False,False,True,Climber,6,0.0
Control,4,26,False,False,True,Large Forb/Herb,0,25.0
Control,4,26,False,False,True,Large Forb/Herb,3,35.0
Control,4,26,False,False,True,Large Forb/Herb,6,35.0
Control,4,26,False,False,True,Medium Forb/Herb,0,1.0
Control,4,26,False,False,True,Medium Forb/Herb,3,2.0
Control,4,26,False,False,True,Medium Forb/Herb,6,0.5
Control,4,26,False,False,True,Medium Non-tufted grass/sedge,0,3.0
Control,4,26,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,26,False,False,True,Medium Non-tufted grass/sedge,6,3.0
Control,4,26,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,26,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,4,26,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,26,False,False,True,Small Tufted grass/sedge,0,0.5
Control,4,26,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,26,False,False,True,Small Tufted grass/sedge,6,3.0
Control,4,27,False,False,False,Large Forb/Herb,0,2.0
Control,4,27,False,False,False,Large Forb/Herb,3,2.0
Control,4,27,False,False,False,Large Forb/Herb,6,2.0
Control,4,27,False,False,False,Medium Forb/Herb,0,3.0
Control,4,27,False,False,False,Medium Forb/Herb,3,1.0
Control,4,27,False,False,False,Medium Forb/Herb,6,1.0
Control,4,27,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,4,27,False,False,False,Medium Tufted grass/sedge,3,0.0
Control,4,27,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,4,27,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,27,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,27,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,27,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,4,27,False,False,False,Small Non-tufted grass/sedge,3,0.5
Control,4,27,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,27,False,False,False,Small Tufted grass/sedge,0,1.0
Control,4,27,False,False,False,Small Tufted grass/sedge,3,1.0
Control,4,27,False,False,False,Small Tufted grass/sedge,6,0.0
Control,4,27,False,False,True,Large Forb/Herb,0,55.0
Control,4,27,False,False,True,Large Forb/Herb,3,45.0
Control,4,27,False,False,True,Large Forb/Herb,6,35.0
Control,4,27,False,False,True,Medium Forb/Herb,0,0.5
Control,4,27,False,False,True,Medium Forb/Herb,3,3.5
Control,4,27,False,False,True,Medium Forb/Herb,6,1.0
Control,4,27,False,False,True,Medium Non-tufted grass/sedge,0,3.0
Control,4,27,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,27,False,False,True,Medium Non-tufted grass/sedge,6,0.0
Control,4,27,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,27,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,27,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,27,False,False,True,Small Tufted grass/sedge,0,0.0
Control,4,27,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,27,False,False,True,Small Tufted grass/sedge,6,0.5
Control,4,28,False,False,False,Large Forb/Herb,0,2.0
Control,4,28,False,False,False,Large Forb/Herb,3,0.5
Control,4,28,False,False,False,Large Forb/Herb,6,0.0
Control,4,28,False,False,False,Medium Forb/Herb,0,0.0
Control,4,28,False,False,False,Medium Forb/Herb,3,1.5
Control,4,28,False,False,False,Medium Forb/Herb,6,1.5
Control,4,28,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,28,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,28,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,28,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,4,28,False,False,False,Small Non-tufted grass/sedge,3,3.0
Control,4,28,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,28,False,False,False,Small Tufted grass/sedge,0,0.5
Control,4,28,False,False,False,Small Tufted grass/sedge,3,1.0
Control,4,28,False,False,False,Small Tufted grass/sedge,6,0.5
Control,4,28,False,False,True,Large Forb/Herb,0,15.0
Control,4,28,False,False,True,Large Forb/Herb,3,25.0
Control,4,28,False,False,True,Large Forb/Herb,6,25.0
Control,4,28,False,False,True,Medium Forb/Herb,0,0.0
Control,4,28,False,False,True,Medium Forb/Herb,3,0.5
Control,4,28,False,False,True,Medium Forb/Herb,6,0.5
Control,4,28,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,28,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,28,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,28,False,False,True,Small Tufted grass/sedge,0,0.0
Control,4,28,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,28,False,False,True,Small Tufted grass/sedge,6,0.5
Control,4,29,False,False,False,Large Forb/Herb,0,1.5
Control,4,29,False,False,False,Large Forb/Herb,3,6.0
Control,4,29,False,False,False,Large Forb/Herb,6,0.5
Control,4,29,False,False,False,Medium Forb/Herb,0,1.5
Control,4,29,False,False,False,Medium Forb/Herb,3,7.5
Control,4,29,False,False,False,Medium Forb/Herb,6,1.0
Control,4,29,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,4,29,False,False,False,Medium Tufted grass/sedge,3,0.5
Control,4,29,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,29,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,29,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,29,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,29,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,4,29,False,False,False,Small Non-tufted grass/sedge,3,3.0
Control,4,29,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,29,False,False,False,Small Tufted grass/sedge,0,0.5
Control,4,29,False,False,False,Small Tufted grass/sedge,3,3.0
Control,4,29,False,False,False,Small Tufted grass/sedge,6,0.0
Control,4,29,False,False,True,Large Forb/Herb,0,25.0
Control,4,29,False,False,True,Large Forb/Herb,3,3.0
Control,4,29,False,False,True,Large Forb/Herb,6,45.0
Control,4,29,False,False,True,Medium Forb/Herb,0,0.5
Control,4,29,False,False,True,Medium Forb/Herb,3,3.5
Control,4,29,False,False,True,Medium Forb/Herb,6,0.5
Control,4,29,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,29,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Control,4,29,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,29,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,29,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,29,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,29,False,False,True,Small Tufted grass/sedge,0,0.0
Control,4,29,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,29,False,False,True,Small Tufted grass/sedge,6,0.5
Control,4,30,False,False,False,Large Forb/Herb,0,1.0
Control,4,30,False,False,False,Large Forb/Herb,3,4.0
Control,4,30,False,False,False,Large Forb/Herb,6,0.5
Control,4,30,False,False,False,Medium Forb/Herb,0,1.5
Control,4,30,False,False,False,Medium Forb/Herb,3,4.5
Control,4,30,False,False,False,Medium Forb/Herb,6,2.0
Control,4,30,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,30,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,30,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,30,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,4,30,False,False,False,Small Non-tufted grass/sedge,3,15.0
Control,4,30,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,30,False,False,False,Small Tufted grass/sedge,0,25.0
Control,4,30,False,False,False,Small Tufted grass/sedge,3,0.5
Control,4,30,False,False,False,Small Tufted grass/sedge,6,0.5
Control,4,30,False,False,True,Large Forb/Herb,0,15.0
Control,4,30,False,False,True,Large Forb/Herb,3,15.0
Control,4,30,False,False,True,Large Forb/Herb,6,25.0
Control,4,30,False,False,True,Medium Forb/Herb,0,0.0
Control,4,30,False,False,True,Medium Forb/Herb,3,1.0
Control,4,30,False,False,True,Medium Forb/Herb,6,0.5
Control,4,30,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,30,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,30,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,30,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,30,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,30,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,30,False,False,True,Small Tufted grass/sedge,0,0.0
Control,4,30,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,30,False,False,True,Small Tufted grass/sedge,6,3.0
Control,4,31,False,False,False,Large Forb/Herb,0,1.0
Control,4,31,False,False,False,Large Forb/Herb,3,4.0
Control,4,31,False,False,False,Large Forb/Herb,6,0.5
Control,4,31,False,False,False,Large Tufted grass/sedge,0,1.0
Control,4,31,False,False,False,Large Tufted grass/sedge,3,0.0
Control,4,31,False,False,False,Large Tufted grass/sedge,6,0.0
Control,4,31,False,False,False,Medium Forb/Herb,0,1.5
Control,4,31,False,False,False,Medium Forb/Herb,3,1.5
Control,4,31,False,False,False,Medium Forb/Herb,6,1.5
Control,4,31,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,4,31,False,False,False,Medium Tufted grass/sedge,3,0.0
Control,4,31,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,31,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,4,31,False,False,False,Prostrate or Mat-forming Forb/Herb,3,1.5
Control,4,31,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,31,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,4,31,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,4,31,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,4,31,False,False,False,Small Tufted grass/sedge,0,0.5
Control,4,31,False,False,False,Small Tufted grass/sedge,3,0.5
Control,4,31,False,False,False,Small Tufted grass/sedge,6,0.0
Control,4,31,False,False,True,Climber,0,0.5
Control,4,31,False,False,True,Climber,3,0.0
Control,4,31,False,False,True,Climber,6,0.0
Control,4,31,False,False,True,Large Forb/Herb,0,35.0
Control,4,31,False,False,True,Large Forb/Herb,3,35.0
Control,4,31,False,False,True,Large Forb/Herb,6,55.0
Control,4,31,False,False,True,Medium Forb/Herb,0,0.5
Control,4,31,False,False,True,Medium Forb/Herb,3,0.5
Control,4,31,False,False,True,Medium Forb/Herb,6,0.5
Control,4,31,False,False,True,Medium Non-tufted grass/sedge,0,3.0
Control,4,31,False,False,True,Medium Non-tufted grass/sedge,3,3.0
Control,4,31,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,31,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,31,False,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,4,31,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,32,False,False,False,Large Forb/Herb,0,1.5
Control,4,32,False,False,False,Large Forb/Herb,3,0.0
Control,4,32,False,False,False,Large Forb/Herb,6,1.0
Control,4,32,False,False,False,Medium Forb/Herb,0,2.0
Control,4,32,False,False,False,Medium Forb/Herb,3,0.0
Control,4,32,False,False,False,Medium Forb/Herb,6,0.5
Control,4,32,False,False,False,Medium Tufted grass/sedge,0,3.5
Control,4,32,False,False,False,Medium Tufted grass/sedge,3,0.0
Control,4,32,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,4,32,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,4,32,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,4,32,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,32,False,False,False,Small Tufted grass/sedge,0,0.5
Control,4,32,False,False,False,Small Tufted grass/sedge,3,0.0
Control,4,32,False,False,False,Small Tufted grass/sedge,6,0.5
Control,4,32,False,False,True,Climber,0,0.5
Control,4,32,False,False,True,Climber,3,0.0
Control,4,32,False,False,True,Climber,6,0.0
Control,4,32,False,False,True,Large Forb/Herb,0,45.0
Control,4,32,False,False,True,Large Forb/Herb,3,0.0
Control,4,32,False,False,True,Large Forb/Herb,6,0.0
Control,4,32,False,False,True,Medium Forb/Herb,0,0.0
Control,4,32,False,False,True,Medium Forb/Herb,3,0.0
Control,4,32,False,False,True,Medium Forb/Herb,6,0.5
Control,4,32,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,32,False,False,True,Medium Non-tufted grass/sedge,3,0.0
Control,4,32,False,False,True,Medium Non-tufted grass/sedge,6,3.0
Control,4,32,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,32,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,4,32,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,32,False,False,True,Small Tufted grass/sedge,0,0.0
Control,4,32,False,False,True,Small Tufted grass/sedge,3,0.0
Control,4,32,False,False,True,Small Tufted grass/sedge,6,0.5
Control,6,1,False,False,False,Large Forb/Herb,0,1.0
Control,6,1,False,False,False,Large Forb/Herb,3,0.5
Control,6,1,False,False,False,Large Forb/Herb,6,0.0
Control,6,1,False,False,False,Medium Forb/Herb,0,1.5
Control,6,1,False,False,False,Medium Forb/Herb,3,2.0
Control,6,1,False,False,False,Medium Forb/Herb,6,1.0
Control,6,1,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,6,1,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,6,1,False,False,False,Medium Non-tufted grass/sedge,6,3.0
Control,6,1,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,6,1,False,False,False,Medium Tufted grass/sedge,3,0.5
Control,6,1,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,6,1,False,False,False,Non-tufted Ground Fern,0,0.5
Control,6,1,False,False,False,Non-tufted Ground Fern,3,0.0
Control,6,1,False,False,False,Non-tufted Ground Fern,6,3.0
Control,6,1,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.5
Control,6,1,False,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,6,1,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,6,1,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,6,1,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,1,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,6,1,False,False,False,Small Tufted grass/sedge,0,3.5
Control,6,1,False,False,False,Small Tufted grass/sedge,3,8.0
Control,6,1,False,False,False,Small Tufted grass/sedge,6,3.0
Control,6,1,False,False,True,Climber,0,0.0
Control,6,1,False,False,True,Climber,3,0.5
Control,6,1,False,False,True,Climber,6,0.0
Control,6,1,False,False,True,Large Forb/Herb,0,45.0
Control,6,1,False,False,True,Large Forb/Herb,3,25.0
Control,6,1,False,False,True,Large Forb/Herb,6,35.0
Control,6,1,False,False,True,Medium Forb/Herb,0,0.5
Control,6,1,False,False,True,Medium Forb/Herb,3,1.0
Control,6,1,False,False,True,Medium Forb/Herb,6,0.5
Control,6,1,False,False,True,Medium Non-tufted grass/sedge,0,25.0
Control,6,1,False,False,True,Medium Non-tufted grass/sedge,3,7.5
Control,6,1,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,6,1,False,False,True,Prostrate or Mat-forming Forb/Herb,0,35.0
Control,6,1,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,6,1,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,6,1,False,False,True,Small Tufted grass/sedge,0,0.0
Control,6,1,False,False,True,Small Tufted grass/sedge,3,0.5
Control,6,1,False,False,True,Small Tufted grass/sedge,6,0.0
Control,6,1,False,False,True,Tufted Ground Fern,0,0.0
Control,6,1,False,False,True,Tufted Ground Fern,3,0.5
Control,6,1,False,False,True,Tufted Ground Fern,6,0.0
Control,6,2,False,False,False,Large Forb/Herb,0,1.0
Control,6,2,False,False,False,Large Forb/Herb,3,0.5
Control,6,2,False,False,False,Large Forb/Herb,6,0.0
Control,6,2,False,False,False,Medium Forb/Herb,0,5.0
Control,6,2,False,False,False,Medium Forb/Herb,3,4.5
Control,6,2,False,False,False,Medium Forb/Herb,6,1.0
Control,6,2,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,6,2,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,6,2,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,2,False,False,False,Non-tufted Ground Fern,0,0.5
Control,6,2,False,False,False,Non-tufted Ground Fern,3,3.0
Control,6,2,False,False,False,Non-tufted Ground Fern,6,3.0
Control,6,2,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.5
Control,6,2,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,6,2,False,False,False,Prostrate or Mat-forming Forb/Herb,6,3.5
Control,6,2,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,6,2,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,2,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,6,2,False,False,False,Small Tufted grass/sedge,0,4.0
Control,6,2,False,False,False,Small Tufted grass/sedge,3,0.0
Control,6,2,False,False,False,Small Tufted grass/sedge,6,3.0
Control,6,2,False,False,True,Climber,0,0.5
Control,6,2,False,False,True,Climber,3,0.5
Control,6,2,False,False,True,Climber,6,0.5
Control,6,2,False,False,True,Large Forb/Herb,0,25.0
Control,6,2,False,False,True,Large Forb/Herb,3,25.0
Control,6,2,False,False,True,Large Forb/Herb,6,45.0
Control,6,2,False,False,True,Medium Forb/Herb,0,0.5
Control,6,2,False,False,True,Medium Forb/Herb,3,0.0
Control,6,2,False,False,True,Medium Forb/Herb,6,3.5
Control,6,2,False,False,True,Medium Non-tufted grass/sedge,0,15.0
Control,6,2,False,False,True,Medium Non-tufted grass/sedge,3,15.0
Control,6,2,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,6,2,False,False,True,Prostrate or Mat-forming Forb/Herb,0,15.0
Control,6,2,False,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,6,2,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,6,2,False,False,True,Small Forb/Herb,0,0.0
Control,6,2,False,False,True,Small Forb/Herb,3,0.5
Control,6,2,False,False,True,Small Forb/Herb,6,0.0
Control,6,2,False,False,True,Small Tufted grass/sedge,0,0.0
Control,6,2,False,False,True,Small Tufted grass/sedge,3,0.5
Control,6,2,False,False,True,Small Tufted grass/sedge,6,0.5
Control,6,2,False,False,True,Tufted Ground Fern,0,0.0
Control,6,2,False,False,True,Tufted Ground Fern,3,0.5
Control,6,2,False,False,True,Tufted Ground Fern,6,0.0
Control,6,3,False,False,False,Large Forb/Herb,0,0.5
Control,6,3,False,False,False,Large Forb/Herb,3,0.5
Control,6,3,False,False,False,Large Forb/Herb,6,1.0
Control,6,3,False,False,False,Large Tufted grass/sedge,0,0.5
Control,6,3,False,False,False,Large Tufted grass/sedge,3,0.0
Control,6,3,False,False,False,Large Tufted grass/sedge,6,0.5
Control,6,3,False,False,False,Medium Forb/Herb,0,1.0
Control,6,3,False,False,False,Medium Forb/Herb,3,1.5
Control,6,3,False,False,False,Medium Forb/Herb,6,4.5
Control,6,3,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,6,3,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,6,3,False,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,6,3,False,False,False,Medium Tufted grass/sedge,0,1.0
Control,6,3,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,6,3,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,6,3,False,False,False,Non-tufted Ground Fern,0,3.0
Control,6,3,False,False,False,Non-tufted Ground Fern,3,3.0
Control,6,3,False,False,False,Non-tufted Ground Fern,6,0.0
Control,6,3,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,6,3,False,False,False,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,6,3,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,6,3,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,6,3,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,3,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,6,3,False,False,False,Small Tufted grass/sedge,0,0.0
Control,6,3,False,False,False,Small Tufted grass/sedge,3,0.5
Control,6,3,False,False,False,Small Tufted grass/sedge,6,0.0
Control,6,3,False,False,True,Climber,0,3.0
Control,6,3,False,False,True,Climber,3,0.5
Control,6,3,False,False,True,Climber,6,0.5
Control,6,3,False,False,True,Large Forb/Herb,0,75.0
Control,6,3,False,False,True,Large Forb/Herb,3,65.0
Control,6,3,False,False,True,Large Forb/Herb,6,75.0
Control,6,3,False,False,True,Medium Forb/Herb,0,1.0
Control,6,3,False,False,True,Medium Forb/Herb,3,1.0
Control,6,3,False,False,True,Medium Forb/Herb,6,0.5
Control,6,3,False,False,True,Medium Non-tufted grass/sedge,0,15.0
Control,6,3,False,False,True,Medium Non-tufted grass/sedge,3,7.5
Control,6,3,False,False,True,Medium Non-tufted grass/sedge,6,3.0
Control,6,3,False,False,True,Prostrate or Mat-forming Forb/Herb,0,25.0
Control,6,3,False,False,True,Prostrate or Mat-forming Forb/Herb,3,3.0
Control,6,3,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,6,3,False,False,True,Small Forb/Herb,0,0.0
Control,6,3,False,False,True,Small Forb/Herb,3,0.5
Control,6,3,False,False,True,Small Forb/Herb,6,0.0
Control,6,3,False,False,True,Small Tufted grass/sedge,0,0.0
Control,6,3,False,False,True,Small Tufted grass/sedge,3,0.5
Control,6,3,False,False,True,Small Tufted grass/sedge,6,0.5
Control,6,4,False,False,False,Large Forb/Herb,0,1.0
Control,6,4,False,False,False,Large Forb/Herb,3,7.5
Control,6,4,False,False,False,Large Forb/Herb,6,0.0
Control,6,4,False,False,False,Medium Forb/Herb,0,0.5
Control,6,4,False,False,False,Medium Forb/Herb,3,4.0
Control,6,4,False,False,False,Medium Forb/Herb,6,7.5
Control,6,4,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,6,4,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,6,4,False,False,False,Medium Non-tufted grass/sedge,6,0.5
Control,6,4,False,False,False,Medium Tufted grass/sedge,0,15.5
Control,6,4,False,False,False,Medium Tufted grass/sedge,3,6.0
Control,6,4,False,False,False,Medium Tufted grass/sedge,6,1.0
Control,6,4,False,False,False,Non-tufted Ground Fern,0,7.5
Control,6,4,False,False,False,Non-tufted Ground Fern,3,7.5
Control,6,4,False,False,False,Non-tufted Ground Fern,6,3.0
Control,6,4,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,6,4,False,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Control,6,4,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,6,4,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,6,4,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,4,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,6,4,False,False,False,Small Tufted grass/sedge,0,0.0
Control,6,4,False,False,False,Small Tufted grass/sedge,3,0.0
Control,6,4,False,False,False,Small Tufted grass/sedge,6,1.0
Control,6,4,False,False,True,Climber,0,0.5
Control,6,4,False,False,True,Climber,3,0.5
Control,6,4,False,False,True,Climber,6,0.0
Control,6,4,False,False,True,Large Forb/Herb,0,75.0
Control,6,4,False,False,True,Large Forb/Herb,3,65.0
Control,6,4,False,False,True,Large Forb/Herb,6,75.0
Control,6,4,False,False,True,Medium Forb/Herb,0,0.0
Control,6,4,False,False,True,Medium Forb/Herb,3,1.0
Control,6,4,False,False,True,Medium Forb/Herb,6,0.0
Control,6,4,False,False,True,Medium Non-tufted grass/sedge,0,15.0
Control,6,4,False,False,True,Medium Non-tufted grass/sedge,3,3.0
Control,6,4,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,6,4,False,False,True,Prostrate or Mat-forming Forb/Herb,0,15.0
Control,6,4,False,False,True,Prostrate or Mat-forming Forb/Herb,3,7.5
Control,6,4,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,6,4,False,False,True,Small Forb/Herb,0,0.0
Control,6,4,False,False,True,Small Forb/Herb,3,0.5
Control,6,4,False,False,True,Small Forb/Herb,6,0.0
Control,6,4,False,False,True,Small Tufted grass/sedge,0,0.0
Control,6,4,False,False,True,Small Tufted grass/sedge,3,0.5
Control,6,4,False,False,True,Small Tufted grass/sedge,6,0.5
Control,6,5,False,False,False,Large Forb/Herb,0,0.5
Control,6,5,False,False,False,Large Forb/Herb,3,0.5
Control,6,5,False,False,False,Large Forb/Herb,6,0.5
Control,6,5,False,False,False,Large Tufted grass/sedge,0,3.0
Control,6,5,False,False,False,Large Tufted grass/sedge,3,0.0
Control,6,5,False,False,False,Large Tufted grass/sedge,6,0.0
Control,6,5,False,False,False,Medium Forb/Herb,0,5.0
Control,6,5,False,False,False,Medium Forb/Herb,3,7.0
Control,6,5,False,False,False,Medium Forb/Herb,6,2.5
Control,6,5,False,False,False,Medium Tufted grass/sedge,0,10.5
Control,6,5,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,6,5,False,False,False,Medium Tufted grass/sedge,6,1.0
Control,6,5,False,False,False,Non-tufted Ground Fern,0,7.5
Control,6,5,False,False,False,Non-tufted Ground Fern,3,7.5
Control,6,5,False,False,False,Non-tufted Ground Fern,6,25.0
Control,6,5,False,False,False,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,6,5,False,False,False,Prostrate or Mat-forming Forb/Herb,3,3.5
Control,6,5,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,6,5,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,6,5,False,False,False,Small Non-tufted grass/sedge,3,0.0
Control,6,5,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,6,5,False,False,False,Small Tufted grass/sedge,0,8.0
Control,6,5,False,False,False,Small Tufted grass/sedge,3,0.5
Control,6,5,False,False,False,Small Tufted grass/sedge,6,0.0
Control,6,5,False,False,True,Climber,0,0.5
Control,6,5,False,False,True,Climber,3,0.0
Control,6,5,False,False,True,Climber,6,0.5
Control,6,5,False,False,True,Large Forb/Herb,0,25.0
Control,6,5,False,False,True,Large Forb/Herb,3,15.0
Control,6,5,False,False,True,Large Forb/Herb,6,35.0
Control,6,5,False,False,True,Medium Forb/Herb,0,1.0
Control,6,5,False,False,True,Medium Forb/Herb,3,6.0
Control,6,5,False,False,True,Medium Forb/Herb,6,1.0
Control,6,5,False,False,True,Medium Non-tufted grass/sedge,0,25.0
Control,6,5,False,False,True,Medium Non-tufted grass/sedge,3,7.5
Control,6,5,False,False,True,Medium Non-tufted grass/sedge,6,0.5
